NOC,Country,Place,Year,Discipline,Gender Cleaned,Event Cleaned
GDR,Germany,Gold,1988,Shooting,Open,Skeet
GDR,Germany,Bronze,1988,Swimming,Men,"1,500 metres Freestyle"
GDR,Germany,Gold,1988,Swimming,Women,100 metres Backstroke
GDR,Germany,Bronze,1988,Swimming,Women,100 metres Backstroke
GDR,Germany,Bronze,1988,Swimming,Women,100 metres Breaststroke
GDR,Germany,Gold,1988,Swimming,Women,100 metres Butterfly
GDR,Germany,Silver,1988,Swimming,Women,100 metres Butterfly
GDR,Germany,Gold,1988,Swimming,Women,100 metres Freestyle
GDR,Germany,Silver,1988,Swimming,Men,200 metres Backstroke
GDR,Germany,Silver,1988,Swimming,Women,200 metres Backstroke
GDR,Germany,Bronze,1988,Swimming,Women,200 metres Backstroke
GDR,Germany,Gold,1988,Swimming,Women,200 metres Breaststroke
GDR,Germany,Gold,1988,Swimming,Women,200 metres Butterfly
GDR,Germany,Silver,1988,Swimming,Women,200 metres Butterfly
GDR,Germany,Gold,1988,Swimming,Women,200 metres Freestyle
GDR,Germany,Bronze,1988,Swimming,Women,200 metres Freestyle
GDR,Germany,Silver,1988,Swimming,Men,200 metres Individual Medley
GDR,Germany,Gold,1988,Swimming,Women,200 metres Individual Medley
GDR,Germany,Silver,1968,Swimming,Men,4 x 100 metres Medley Relay
GDR,Germany,Silver,1972,Swimming,Men,4 x 100 metres Medley Relay
GDR,Germany,Gold,1988,Swimming,Men,400 metres Freestyle
GDR,Germany,Silver,1988,Swimming,Women,400 metres Freestyle
GDR,Germany,Bronze,1988,Swimming,Women,400 metres Freestyle
GDR,Germany,Bronze,1988,Swimming,Women,400 metres Individual Medley
GDR,Germany,Gold,1988,Swimming,Women,50 metres Freestyle
GDR,Germany,Bronze,1988,Swimming,Women,50 metres Freestyle
GDR,Germany,Silver,1988,Swimming,Women,800 metres Freestyle
GDR,Germany,Bronze,1988,Weightlifting,Men,Heavyweight II
GDR,Germany,Gold,1988,Weightlifting,Men,Lightweight
GDR,Germany,Silver,1988,Weightlifting,Men,Middleweight
GDR,Germany,Bronze,1988,Wrestling,Men,"Super-Heavyweight, Freestyle"
GDR,Germany,Silver,1972,Swimming,Women,4 x 100 metres Medley Relay
GDR,Germany,Gold,1976,Swimming,Women,4 x 100 metres Medley Relay
GDR,Germany,Gold,1980,Swimming,Women,4 x 100 metres Medley Relay
GDR,Germany,Gold,1988,Swimming,Women,4 x 100 metres Medley Relay
GDR,Germany,Silver,1976,Athletics,Men,4 x 100 metres Relay
GDR,Germany,Silver,1972,Athletics,Women,4 x 100 metres Relay
GDR,Germany,Gold,1976,Athletics,Women,4 x 100 metres Relay
GDR,Germany,Gold,1980,Athletics,Women,4 x 100 metres Relay
GDR,Germany,Silver,1980,Swimming,Men,4 x 200 metres Freestyle Relay
GDR,Germany,Silver,1988,Swimming,Men,4 x 200 metres Freestyle Relay
GDR,Germany,Silver,1980,Athletics,Men,4 x 400 metres Relay
GDR,Germany,Gold,1972,Athletics,Women,4 x 400 metres Relay
GDR,Germany,Gold,1976,Athletics,Women,4 x 400 metres Relay
GDR,Germany,Silver,1980,Athletics,Women,4 x 400 metres Relay
FRG,Federal Republic of Germany,Bronze,1968,Athletics,Men,"1,500 metres"
FRG,Federal Republic of Germany,Silver,1968,Athletics,Men,400 metres Hurdles
FRG,Federal Republic of Germany,Silver,1968,Athletics,Men,Decathlon
FRG,Federal Republic of Germany,Bronze,1968,Athletics,Men,Decathlon
FRG,Federal Republic of Germany,Silver,1968,Athletics,Women,Discus Throw
FRG,Federal Republic of Germany,Gold,1968,Athletics,Women,Pentathlon
FRG,Federal Republic of Germany,Silver,1968,Athletics,Men,Pole Vault
FRG,Federal Republic of Germany,Bronze,1968,Boxing,Men,Light-Middleweight
FRG,Federal Republic of Germany,Silver,1968,Canoe Sprint,Men,"Canadian Singles, 1,000 metres"
FRG,Federal Republic of Germany,Gold,1968,Canoe Sprint,Women,"Kayak Doubles, 500 metres"
FRG,Federal Republic of Germany,Silver,1968,Canoe Sprint,Women,"Kayak Singles, 500 metres"
FRG,Federal Republic of Germany,Silver,1968,Cycling Track,Men,"Team Pursuit, 4,000 metres"
FRG,Federal Republic of Germany,Silver,1968,Equestrian Dressage,Open,Individual
FRG,Federal Republic of Germany,Bronze,1968,Equestrian Dressage,Open,Individual
FRG,Federal Republic of Germany,Gold,1968,Equestrian Dressage,Open,Team
FRG,Federal Republic of Germany,Bronze,1968,Equestrian Jumping,Open,Team
FRG,Federal Republic of Germany,Gold,1968,Rowing,Men,Eights
FRG,Federal Republic of Germany,Silver,1968,Rowing,Men,Single Sculls
FRG,Federal Republic of Germany,Silver,1968,Sailing,Open,Two Person Heavyweight Dinghy
FRG,Federal Republic of Germany,Silver,1968,Shooting,Open,"Free Pistol, 50 metres"
FRG,Federal Republic of Germany,Bronze,1968,Shooting,Open,Skeet
FRG,Federal Republic of Germany,Gold,1968,Shooting,Open,"Small-Bore Rifle, Three Positions, 50 metres"
FRG,Federal Republic of Germany,Bronze,1968,Swimming,Men,400 metres Individual Medley
FRG,Federal Republic of Germany,Bronze,1968,Wrestling,Men,"Heavyweight, Freestyle"
FRG,Federal Republic of Germany,Bronze,1988,Athletics,Men,4 x 400 metres Relay
FRG,Federal Republic of Germany,Silver,1972,Athletics,Women,400 metres
FRG,Federal Republic of Germany,Gold,1972,Athletics,Men,50 kilometres Walk
FRG,Federal Republic of Germany,Gold,1972,Athletics,Women,800 metres
FRG,Federal Republic of Germany,Gold,1972,Athletics,Women,High Jump
FRG,Federal Republic of Germany,Gold,1972,Athletics,Men,Javelin Throw
FRG,Federal Republic of Germany,Silver,1972,Athletics,Men,Long Jump
FRG,Federal Republic of Germany,Gold,1972,Athletics,Women,Long Jump
FRG,Federal Republic of Germany,Silver,1972,Athletics,Women,Pentathlon
FRG,Federal Republic of Germany,Bronze,1972,Boxing,Men,Heavyweight
FRG,Federal Republic of Germany,Gold,1972,Boxing,Men,Light-Middleweight
FRG,Federal Republic of Germany,Silver,1972,Canoe Slalom,Men,"Canadian Doubles, Slalom"
FRG,Federal Republic of Germany,Silver,1972,Canoe Slalom,Men,"Canadian Singles, Slalom"
FRG,Federal Republic of Germany,Silver,1972,Canoe Slalom,Women,"Kayak Singles, Slalom"
FRG,Federal Republic of Germany,Bronze,1972,Canoe Slalom,Women,"Kayak Singles, Slalom"
FRG,Federal Republic of Germany,Bronze,1972,Canoe Sprint,Men,"Canadian Singles, 1,000 metres"
FRG,Federal Republic of Germany,Bronze,1972,Cycling Track,Men,"Individual Pursuit, 4,000 metres"
FRG,Federal Republic of Germany,Gold,1972,Cycling Track,Men,"Team Pursuit, 4,000 metres"
FRG,Federal Republic of Germany,Gold,1972,Equestrian Dressage,Open,Individual
FRG,Federal Republic of Germany,Bronze,1972,Equestrian Dressage,Open,Individual
FRG,Federal Republic of Germany,Silver,1972,Equestrian Dressage,Open,Team
FRG,Federal Republic of Germany,Bronze,1972,Equestrian Eventing,Open,Team
FRG,Federal Republic of Germany,Gold,1972,Equestrian Jumping,Open,Team
FRG,Federal Republic of Germany,Gold,1972,Hockey,Men,Hockey
FRG,Federal Republic of Germany,Bronze,1972,Judo,Men,Half-Heavyweight
FRG,Federal Republic of Germany,Silver,1972,Judo,Men,Heavyweight
FRG,Federal Republic of Germany,Gold,1972,Rowing,Men,Coxed Fours
FRG,Federal Republic of Germany,Bronze,1972,Rowing,Men,Coxless Fours
FRG,Federal Republic of Germany,Bronze,1972,Sailing,Open,Two Person Heavyweight Dinghy
FRG,Federal Republic of Germany,Bronze,1972,Sailing,Open,Two Person Keelboat
FRG,Federal Republic of Germany,Gold,1972,Shooting,Open,Skeet
FRG,Federal Republic of Germany,Bronze,1972,Swimming,Men,200 metres Freestyle
FRG,Federal Republic of Germany,Bronze,1984,Athletics,Women,4 x 400 metres Relay
FRG,Federal Republic of Germany,Silver,1972,Weightlifting,Men,Super-Heavyweight
FRG,Federal Republic of Germany,Silver,1972,Wrestling,Men,"Bantamweight, Greco-Roman"
FRG,Federal Republic of Germany,Bronze,1972,Wrestling,Men,"Welterweight, Freestyle"
FRG,Federal Republic of Germany,Bronze,1976,Artistic Gymnastics,Men,Horizontal Bar
FRG,Federal Republic of Germany,Bronze,1976,Athletics,Men,"1,500 metres"
FRG,Federal Republic of Germany,Gold,1976,Athletics,Women,100 metres
FRG,Federal Republic of Germany,Bronze,1976,Athletics,Women,100 metres
FRG,Federal Republic of Germany,Silver,1976,Athletics,Women,200 metres
FRG,Federal Republic of Germany,Bronze,1976,Athletics,Men,"5,000 metres"
FRG,Federal Republic of Germany,Silver,1976,Athletics,Men,Decathlon
FRG,Federal Republic of Germany,Silver,1976,Athletics,Women,Javelin Throw
FRG,Federal Republic of Germany,Bronze,1976,Boxing,Men,Welterweight
FRG,Federal Republic of Germany,Gold,1976,Cycling Track,Men,"Individual Pursuit, 4,000 metres"
FRG,Federal Republic of Germany,Gold,1976,Cycling Track,Men,"Team Pursuit, 4,000 metres"
FRG,Federal Republic of Germany,Silver,1976,Equestrian Dressage,Open,Individual
FRG,Federal Republic of Germany,Bronze,1976,Equestrian Dressage,Open,Individual
FRG,Federal Republic of Germany,Gold,1976,Equestrian Dressage,Open,Team
FRG,Federal Republic of Germany,Bronze,1976,Equestrian Eventing,Open,Individual
FRG,Federal Republic of Germany,Silver,1976,Equestrian Eventing,Open,Team
FRG,Federal Republic of Germany,Gold,1976,Equestrian Jumping,Open,Individual
FRG,Federal Republic of Germany,Silver,1976,Equestrian Jumping,Open,Team
FRG,Federal Republic of Germany,Gold,1976,Fencing,Men,"Épée, Individual"
FRG,Federal Republic of Germany,Silver,1976,Fencing,Men,"Épée, Individual"
FRG,Federal Republic of Germany,Silver,1976,Fencing,Men,"Épée, Team"
FRG,Federal Republic of Germany,Gold,1976,Fencing,Men,"Foil, Team"
FRG,Federal Republic of Germany,Silver,1976,Judo,Men,Heavyweight
FRG,Federal Republic of Germany,Bronze,1976,Rowing,Men,Coxed Fours
FRG,Federal Republic of Germany,Bronze,1976,Rowing,Men,Coxless Pairs
FRG,Federal Republic of Germany,Bronze,1976,Rowing,Women,Coxless Pairs
FRG,Federal Republic of Germany,Silver,1976,Rowing,Men,Single Sculls
FRG,Federal Republic of Germany,Bronze,1976,Sailing,Open,Multihull
FRG,Federal Republic of Germany,Gold,1976,Sailing,Open,Two Person Dinghy
FRG,Federal Republic of Germany,Gold,1976,Sailing,Open,Two Person Heavyweight Dinghy
FRG,Federal Republic of Germany,Gold,1976,Shooting,Open,"Small-Bore Rifle, Prone, 50 metres"
FRG,Federal Republic of Germany,Silver,1976,Shooting,Open,"Small-Bore Rifle, Prone, 50 metres"
FRG,Federal Republic of Germany,Bronze,1976,Shooting,Open,"Small-Bore Rifle, Three Positions, 50 metres"
FRG,Federal Republic of Germany,Bronze,1976,Swimming,Men,100 metres Freestyle
FRG,Federal Republic of Germany,Bronze,1976,Wrestling,Men,"Middleweight, Freestyle"
FRG,Federal Republic of Germany,Bronze,1976,Wrestling,Men,"Welterweight, Greco-Roman"
FRG,Federal Republic of Germany,Bronze,1972,Swimming,Women,4 x 100 metres Freestyle Relay
FRG,Federal Republic of Germany,Bronze,1984,Athletics,Men,400 metres Hurdles
FRG,Federal Republic of Germany,Silver,1984,Athletics,Men,Decathlon
FRG,Federal Republic of Germany,Bronze,1984,Athletics,Men,Decathlon
FRG,Federal Republic of Germany,Gold,1984,Athletics,Men,Discus Throw
FRG,Federal Republic of Germany,Silver,1984,Athletics,Men,Hammer Throw
FRG,Federal Republic of Germany,Bronze,1984,Athletics,Men,Hammer Throw
FRG,Federal Republic of Germany,Bronze,1984,Athletics,Women,Heptathlon
FRG,Federal Republic of Germany,Gold,1984,Athletics,Men,High Jump
FRG,Federal Republic of Germany,Gold,1984,Athletics,Women,High Jump
FRG,Federal Republic of Germany,Gold,1984,Athletics,Women,Shot Put
FRG,Federal Republic of Germany,Bronze,1984,Boxing,Men,Light-Middleweight
FRG,Federal Republic of Germany,Gold,1984,Canoe Sprint,Men,"Canadian Singles, 1,000 metres"
FRG,Federal Republic of Germany,Bronze,1984,Canoe Sprint,Women,"Kayak Doubles, 500 metres"
FRG,Federal Republic of Germany,Silver,1984,Canoe Sprint,Women,"Kayak Singles, 500 metres"
FRG,Federal Republic of Germany,Bronze,1984,Cycling Road,Women,"Road Race, Individual"
FRG,Federal Republic of Germany,Gold,1984,Cycling Track,Men,"1,000 metres Time Trial"
FRG,Federal Republic of Germany,Silver,1984,Cycling Track,Men,"Individual Pursuit, 4,000 metres"
FRG,Federal Republic of Germany,Silver,1984,Cycling Track,Men,Points Race
FRG,Federal Republic of Germany,Bronze,1984,Cycling Track,Men,"Team Pursuit, 4,000 metres"
FRG,Federal Republic of Germany,Gold,1984,Equestrian Dressage,Open,Individual
FRG,Federal Republic of Germany,Gold,1984,Equestrian Dressage,Open,Team
FRG,Federal Republic of Germany,Bronze,1984,Equestrian Eventing,Open,Team
FRG,Federal Republic of Germany,Bronze,1984,Equestrian Jumping,Open,Team
FRG,Federal Republic of Germany,Gold,1984,Fencing,Men,"Épée, Team"
FRG,Federal Republic of Germany,Silver,1984,Fencing,Men,"Foil, Individual"
FRG,Federal Republic of Germany,Silver,1984,Fencing,Women,"Foil, Individual"
FRG,Federal Republic of Germany,Silver,1984,Fencing,Men,"Foil, Team"
FRG,Federal Republic of Germany,Gold,1984,Fencing,Women,"Foil, Team"
FRG,Federal Republic of Germany,Silver,1984,Handball,Men,Handball
FRG,Federal Republic of Germany,Silver,1984,Hockey,Men,Hockey
FRG,Federal Republic of Germany,Silver,1984,Hockey,Women,Hockey
FRG,Federal Republic of Germany,Bronze,1984,Judo,Men,Half-Heavyweight
FRG,Federal Republic of Germany,Gold,1984,Judo,Men,Half-Middleweight
FRG,Federal Republic of Germany,Bronze,1984,Judo,Men,Open Class
FRG,Federal Republic of Germany,Bronze,1984,Rhythmic Gymnastics,Women,Individual
FRG,Federal Republic of Germany,Bronze,1984,Rowing,Women,Coxless Pairs
FRG,Federal Republic of Germany,Gold,1984,Rowing,Men,Quadruple Sculls
FRG,Federal Republic of Germany,Silver,1984,Rowing,Men,Single Sculls
FRG,Federal Republic of Germany,Silver,1984,Shooting,Women,"Small-Bore Rifle, Three Positions, 50 metres"
FRG,Federal Republic of Germany,Bronze,1984,Swimming,Men,"1,500 metres Freestyle"
FRG,Federal Republic of Germany,Gold,1984,Swimming,Men,100 metres Butterfly
FRG,Federal Republic of Germany,Bronze,1984,Swimming,Women,100 metres Butterfly
FRG,Federal Republic of Germany,Silver,1984,Swimming,Men,200 metres Butterfly
FRG,Federal Republic of Germany,Bronze,1984,Swimming,Women,200 metres Butterfly
FRG,Federal Republic of Germany,Gold,1984,Swimming,Men,200 metres Freestyle
FRG,Federal Republic of Germany,Bronze,1984,Swimming,Men,200 metres Freestyle
FRG,Federal Republic of Germany,Bronze,1984,Swimming,Women,4 x 100 metres Freestyle Relay
FRG,Federal Republic of Germany,Bronze,1984,Swimming,Women,400 metres Individual Medley
FRG,Federal Republic of Germany,Bronze,1984,Water Polo,Men,Water Polo
FRG,Federal Republic of Germany,Gold,1984,Weightlifting,Men,Heavyweight I
FRG,Federal Republic of Germany,Gold,1984,Weightlifting,Men,Middleweight
FRG,Federal Republic of Germany,Bronze,1984,Weightlifting,Men,Super-Heavyweight
FRG,Federal Republic of Germany,Gold,1984,Wrestling,Men,"Bantamweight, Greco-Roman"
FRG,Federal Republic of Germany,Silver,1984,Wrestling,Men,"Light-Flyweight, Greco-Roman"
FRG,Federal Republic of Germany,Silver,1984,Wrestling,Men,"Welterweight, Freestyle"
FRG,Federal Republic of Germany,Bronze,1988,Athletics,Women,100 metres Hurdles
FRG,Federal Republic of Germany,Silver,1988,Athletics,Men,"5,000 metres"
FRG,Federal Republic of Germany,Bronze,1988,Athletics,Men,Discus Throw
FRG,Federal Republic of Germany,Silver,1988,Athletics,Men,Half-Heavyweight
FRG,Federal Republic of Germany,Silver,1988,Athletics,Men,Half-Middleweight
FRG,Federal Republic of Germany,Bronze,1988,Boxing,Men,Light-Welterweight
FRG,Federal Republic of Germany,Silver,1988,Cycling Road,Men,"Road Race, Individual"
FRG,Federal Republic of Germany,Bronze,1988,Cycling Road,Men,"Road Race, Individual"
FRG,Federal Republic of Germany,Silver,1988,Cycling Road,Women,"Road Race, Individual"
FRG,Federal Republic of Germany,Bronze,1988,Cycling Track,Men,"1,000 metres Time Trial"
FRG,Federal Republic of Germany,Gold,1988,Equestrian Dressage,Open,Individual
FRG,Federal Republic of Germany,Gold,1988,Equestrian Dressage,Open,Team
FRG,Federal Republic of Germany,Gold,1988,Equestrian Eventing,Open,Team
FRG,Federal Republic of Germany,Bronze,1988,Equestrian Jumping,Open,Individual
FRG,Federal Republic of Germany,Gold,1988,Equestrian Jumping,Open,Team
FRG,Federal Republic of Germany,Gold,1988,Fencing,Men,"Épée, Individual"
FRG,Federal Republic of Germany,Silver,1988,Fencing,Men,"Épée, Team"
FRG,Federal Republic of Germany,Gold,1988,Fencing,Women,"Foil, Individual"
FRG,Federal Republic of Germany,Silver,1988,Fencing,Women,"Foil, Individual"
FRG,Federal Republic of Germany,Bronze,1988,Fencing,Women,"Foil, Individual"
FRG,Federal Republic of Germany,Silver,1988,Fencing,Men,"Foil, Team"
FRG,Federal Republic of Germany,Gold,1988,Fencing,Women,"Foil, Team"
FRG,Federal Republic of Germany,Bronze,1988,Football,Men,Football
FRG,Federal Republic of Germany,Silver,1988,Hockey,Men,Hockey
FRG,Federal Republic of Germany,Bronze,1988,Rowing,Men,Coxless Fours
FRG,Federal Republic of Germany,Gold,1988,Rowing,Men,Eights
FRG,Federal Republic of Germany,Silver,1988,Rowing,Men,Single Sculls
FRG,Federal Republic of Germany,Bronze,1988,Shooting,Men,"Air Rifle, 10 metres"
FRG,Federal Republic of Germany,Silver,1988,Shooting,Women,"Air Rifle, 10 metres"
FRG,Federal Republic of Germany,Gold,1988,Shooting,Women,"Small-Bore Rifle, Three Positions, 50 metres"
FRG,Federal Republic of Germany,Silver,1988,Swimming,Men,"1,500 metres Freestyle"
FRG,Federal Republic of Germany,Gold,1988,Swimming,Men,200 metres Butterfly
FRG,Federal Republic of Germany,Bronze,1976,Swimming,Men,4 x 100 metres Medley Relay
FRG,Federal Republic of Germany,Bronze,1988,Tennis,Women,Doubles
FRG,Federal Republic of Germany,Gold,1988,Tennis,Women,Singles
FRG,Federal Republic of Germany,Bronze,1988,Weightlifting,Men,Heavyweight I
FRG,Federal Republic of Germany,Silver,1988,Weightlifting,Men,Super-Heavyweight
FRG,Federal Republic of Germany,Bronze,1988,Weightlifting,Men,Super-Heavyweight
FRG,Federal Republic of Germany,Silver,1988,Wrestling,Men,"Heavyweight, Greco-Roman"
FRG,Federal Republic of Germany,Bronze,1968,Swimming,Women,4 x 100 metres Medley Relay
FRG,Federal Republic of Germany,Bronze,1972,Swimming,Women,4 x 100 metres Medley Relay
FRG,Federal Republic of Germany,Silver,1984,Swimming,Women,4 x 100 metres Medley Relay
FRG,Federal Republic of Germany,Bronze,1972,Athletics,Men,4 x 100 metres Relay
FRG,Federal Republic of Germany,Gold,1972,Athletics,Women,4 x 100 metres Relay
FRG,Federal Republic of Germany,Silver,1976,Athletics,Women,4 x 100 metres Relay
FRG,Federal Republic of Germany,Silver,1972,Swimming,Men,4 x 200 metres Freestyle Relay
FRG,Federal Republic of Germany,Silver,1984,Swimming,Men,4 x 200 metres Freestyle Relay
FRG,Federal Republic of Germany,Bronze,1988,Swimming,Men,4 x 200 metres Freestyle Relay
FRG,Federal Republic of Germany,Bronze,1968,Athletics,Men,4 x 400 metres Relay
FRG,Federal Republic of Germany,Bronze,1976,Athletics,Men,4 x 400 metres Relay
FRG,Federal Republic of Germany,Bronze,1972,Athletics,Women,4 x 400 metres Relay
TPE,Taiwan,Bronze,1968,Athletics,Women,80 metres Hurdles
TPE,Taiwan,Bronze,1984,Weightlifting,Men,Featherweight
TPE,Taiwan,Silver,1992,Baseball,Men,Baseball
TPE,Taiwan,Silver,1996,Table Tennis,Women,Singles
TPE,Taiwan,Bronze,2000,Table Tennis,Women,Singles
TPE,Taiwan,Bronze,2000,Taekwondo,Men,Flyweight
TPE,Taiwan,Bronze,2000,Taekwondo,Women,Flyweight
TPE,Taiwan,Silver,2000,Weightlifting,Women,Featherweight
TPE,Taiwan,Bronze,2000,Weightlifting,Women,Heavyweight
TPE,Taiwan,Silver,2004,Archery,Men,Team
TPE,Taiwan,Bronze,2004,Archery,Women,Team
TPE,Taiwan,Silver,2004,Taekwondo,Men,Featherweight
TPE,Taiwan,Gold,2004,Taekwondo,Men,Flyweight
TPE,Taiwan,Gold,2004,Taekwondo,Women,Flyweight
TPE,Taiwan,Bronze,2008,Taekwondo,Men,Featherweight
TPE,Taiwan,Bronze,2008,Taekwondo,Men,Flyweight
TPE,Taiwan,Gold,2008,Weightlifting,Women,Flyweight
TPE,Taiwan,Silver,2008,Weightlifting,Women,Middleweight
TPE,Taiwan,Bronze,2012,Taekwondo,Women,Featherweight
TPE,Taiwan,Gold,2012,Weightlifting,Women,Featherweight
TPE,Taiwan,Bronze,2016,Archery,Women,Team
TPE,Taiwan,Gold,2016,Weightlifting,Women,Featherweight
TPE,Taiwan,Bronze,2016,Weightlifting,Women,Lightweight
AUT,Austria,Bronze,1968,Athletics,Women,Javelin Throw
AUT,Austria,Silver,1968,Athletics,Women,Pentathlon
AUT,Austria,Bronze,1968,Canoe Sprint,Men,"Kayak Doubles, 1,000 metres"
AUT,Austria,Silver,1968,Sailing,Open,One Person Dinghy
AUT,Austria,Bronze,1972,Athletics,Women,High Jump
AUT,Austria,Silver,1972,Canoe Slalom,Men,"Kayak Singles, Slalom"
AUT,Austria,Bronze,1972,Shooting,Open,"Free Pistol, 50 metres"
AUT,Austria,Bronze,1976,Shooting,Open,"Free Pistol, 50 metres"
AUT,Austria,Gold,1980,Equestrian Dressage,Open,Individual
AUT,Austria,Silver,1980,Sailing,Open,One Person Dinghy
AUT,Austria,Silver,1980,Sailing,Open,Two Person Keelboat
AUT,Austria,Bronze,1980,Shooting,Open,"Rapid-Fire Pistol, 25 metres"
AUT,Austria,Bronze,1984,Judo,Men,Half-Lightweight
AUT,Austria,Gold,1984,Judo,Men,Middleweight
AUT,Austria,Silver,1984,Shooting,Men,"Air Rifle, 10 metres"
AUT,Austria,Gold,1988,Athletics,Men,Middleweight
AUT,Austria,Silver,1992,Equestrian Jumping,Open,Team
AUT,Austria,Silver,1992,Rowing,Men,Double Sculls
AUT,Austria,Bronze,1996,Athletics,Women,"1,500 metres"
AUT,Austria,Silver,1996,Shooting,Men,"Air Rifle, 10 metres"
AUT,Austria,Bronze,1996,Shooting,Men,"Small-Bore Rifle, Three Positions, 50 metres"
AUT,Austria,Gold,2000,Sailing,Open,Multihull
AUT,Austria,Gold,2000,Sailing,Men,Windsurfer
AUT,Austria,Silver,2004,Judo,Women,Half-Middleweight
AUT,Austria,Gold,2004,Sailing,Open,Multihull
AUT,Austria,Silver,2004,Sailing,Open,One Person Dinghy
AUT,Austria,Bronze,2004,Shooting,Men,"Small-Bore Rifle, Three Positions, 50 metres"
AUT,Austria,Silver,2004,Swimming,Men,100 metres Backstroke
AUT,Austria,Silver,2004,Swimming,Men,200 metres Backstroke
AUT,Austria,Gold,2004,Triathlon,Women,Olympic Distance
AUT,Austria,Bronze,2008,Canoe Slalom,Women,"Kayak Singles, Slalom"
AUT,Austria,Silver,2008,Judo,Men,Extra-Lightweight
AUT,Austria,Bronze,2008,Swimming,Women,100 metres Breaststroke
AUT,Austria,Bronze,2016,Sailing,Mixed,Multihull
UGA,Uganda,Silver,1968,Boxing,Men,Bantamweight
UGA,Uganda,Bronze,1968,Boxing,Men,Flyweight
UGA,Uganda,Gold,1972,Athletics,Men,400 metres Hurdles
UGA,Uganda,Silver,1972,Boxing,Men,Flyweight
UGA,Uganda,Silver,1980,Boxing,Men,Welterweight
UGA,Uganda,Bronze,1996,Athletics,Men,400 metres
UGA,Uganda,Gold,2012,Athletics,Men,Marathon
VEN,Venezuela,Gold,1968,Boxing,Men,Light-Flyweight
VEN,Venezuela,Silver,1976,Boxing,Men,Welterweight
