Country,Capital,GDP (Billions),Latitude Hemisphere,Longitude Hemisphere,Distance From Tokyo 1964,Distance From Mexico City 1968,Distance From Munich 1972,Distance From Montreal 1976,Distance From Moscow 1980,Distance From Los Angeles 1984,Distance From Seoul 1988,Distance From Barcelona 1992,Distance From Atlanta 1996,Distance From Sydney 2000,Distance From Athens 2004,Distance From Beijing 2008,Distance From London 2012,Distance From Rio de Janeiro 2016,Distance From Tokyo 2020,Year,Value
Latvia,Riga,34.06,North,East,6472.043995,7201.9902170000005,894.9542101,5493.861259,728.3641535,7923.971011,5747.233569,1588.211167,6127.493309,9332.163290999999,1307.988135,5164.406897999999,1364.93856,6597.559388000001,6472.043995,2013.0,45914.33900000001
Latvia,Riga,34.06,North,East,6472.043995,7201.9902170000005,894.9542101,5493.861259,728.3641535,7923.971011,5747.233569,1588.211167,6127.493309,9332.163290999999,1307.988135,5164.406897999999,1364.93856,6597.559388000001,6472.043995,2014.0,47459.627
Latvia,Riga,34.06,North,East,6472.043995,7201.9902170000005,894.9542101,5493.861259,728.3641535,7923.971011,5747.233569,1588.211167,6127.493309,9332.163290999999,1307.988135,5164.406897999999,1364.93856,6597.559388000001,6472.043995,2015.0,49361.737
Latvia,Riga,34.06,North,East,6472.043995,7201.9902170000005,894.9542101,5493.861259,728.3641535,7923.971011,5747.233569,1588.211167,6127.493309,9332.163290999999,1307.988135,5164.406897999999,1364.93856,6597.559388000001,6472.043995,2016.0,52339.473
Latvia,Riga,34.06,North,East,6472.043995,7201.9902170000005,894.9542101,5493.861259,728.3641535,7923.971011,5747.233569,1588.211167,6127.493309,9332.163290999999,1307.988135,5164.406897999999,1364.93856,6597.559388000001,6472.043995,2017.0,55645.386
Latvia,Riga,34.06,North,East,6472.043995,7201.9902170000005,894.9542101,5493.861259,728.3641535,7923.971011,5747.233569,1588.211167,6127.493309,9332.163290999999,1307.988135,5164.406897999999,1364.93856,6597.559388000001,6472.043995,2018.0,59355.89599999999
Latvia,Riga,34.06,North,East,6472.043995,7201.9902170000005,894.9542101,5493.861259,728.3641535,7923.971011,5747.233569,1588.211167,6127.493309,9332.163290999999,1307.988135,5164.406897999999,1364.93856,6597.559388000001,6472.043995,2019.0,61247.544
Latvia,Riga,34.06,North,East,6472.043995,7201.9902170000005,894.9542101,5493.861259,728.3641535,7923.971011,5747.233569,1588.211167,6127.493309,9332.163290999999,1307.988135,5164.406897999999,1364.93856,6597.559388000001,6472.043995,2020.0,60886.135
Lebanon,Beirut,51.99,North,East,5698.895203,7405.095953,1641.637932,6110.127458,1516.575796,8383.906777,4985.800754999999,1888.973336,6535.637629,7853.243675,704.7795702000001,4436.084209000001,2289.322359,5790.279213000001,5698.895203,,
Lesotho,Maseru,2.37,South,East,7593.314645,7666.3933400000005,5403.681902,7622.330738,5865.19518,9065.387063,7098.205614,5058.955186,7486.213067000001,6773.221113,4611.209003,6786.074472,5754.399488,3871.908003,7593.314645,,
Liberia,Monrovia,3.22,North,West,8445.515078,4921.882151,3135.580026,4471.5756710000005,4286.567266,6190.504688,7780.916701,2525.612876,4461.88455,9250.158785,2850.6491899999996,7289.3907739999995,3168.910077,2686.376102,8445.515078,,
Libyan Arab Jamahiriya,Tripoli,,North,East,6914.772142,6192.752789,1082.9101970000002,4922.293096,2065.735959,7170.3339829999995,6202.201371,855.1669016000001,5322.026168,8823.504815999999,667.2113207,5651.930437,1486.082874,4903.2126020000005,6914.772142,,
Liechtenstein,Vaduz,,North,East,7159.903820999999,6223.942604,143.9134426,4635.730107,1636.292428,7022.024377,6433.987915,553.2819864,5198.041698,9551.222115999999,1013.20065,5859.275842,590.2475222999999,5615.4072049999995,7159.903820999999,,
