Country,Country_Code,Capital,2020 GDP (Billions),Latitude Hemisphere,Longitude Hemisphere,Distance From Tokyo 1964,Distance From Mexico City 1968,Distance From Munich 1972,Distance From Montreal 1976,Distance From Moscow 1980,Distance From Los Angeles 1984,Distance From Seoul 1988,Distance From Barcelona 1992,Distance From Atlanta 1996,Distance From Sydney 2000,Distance From Athens 2004,Distance From Beijing 2008,Distance From London 2012,Distance From Rio de Janeiro 2016,Distance From Tokyo 2020,Year,Value
Slovenia,SVN,Ljubljana,54.17,North,East,6879.710699,6464.243825,208.6648808,4908.681416,1414.692547,7285.447633,6154.033587,737.3979486,5456.411672,9287.48053,767.6279331,5580.099681,866.7208941,5700.065109,6879.710699,2018,80706.96
Slovenia,SVN,Ljubljana,54.17,North,East,6879.710699,6464.243825,208.6648808,4908.681416,1414.692547,7285.447633,6154.033587,737.3979486,5456.411672,9287.48053,767.6279331,5580.099681,866.7208941,5700.065109,6879.710699,2019,86028.575
Slovenia,SVN,Ljubljana,54.17,North,East,6879.710699,6464.243825,208.6648808,4908.681416,1414.692547,7285.447633,6154.033587,737.3979486,5456.411672,9287.48053,767.6279331,5580.099681,866.7208941,5700.065109,6879.710699,2020,83150.992
Solomon Islands,SLB,Honiara,1.57,South,East,3285.461386,14255.55891,8995.586269,13379.62927,8026.39775,15456.38424,3684.617728,9274.192427,13643.22649,1756.714063,8100.740779,4115.419576,9663.872613,11105.73336,3285.461386,,
Somalia,SOM,Mogadishu,4.94,North,East,5653.351398,7970.15812,3675.126444,7246.938722,3711.817598,9196.07393,5060.591642,3593.359089,7409.203384,6293.142679,2726.869311,4659.693291,4208.082285,5125.034741,5653.351398,,
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1970,49712.479
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1971,54467.478
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1972,57762.274
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1973,63713.187
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1974,73690.498
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1975,81881.237
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1976,88331.087
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1977,93731.257
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1978,103348.43
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1979,116165.264
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1980,135044.052
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1981,155746.565
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1982,164734.906
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1983,168026.171
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1984,182965.033
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1985,186464.437
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1986,190253.613
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1987,199053.155
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1988,214729.967
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1989,228492.038
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1990,236292.031
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1991,241795.483
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1992,242020.314
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1993,250810.751
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1994,264363.841
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1995,278274.213
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1996,295554.385
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1997,308467.828
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1998,313499.397
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,1999,325658.318
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2000,346921.747
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2001,364103.541
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2002,383549.133
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2003,402193.233
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2004,431832.392
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2005,468781.595
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2006,510032.429
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2007,551807.921
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2008,580492.268
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2009,575921.095
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2010,600342.463
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2011,633011.149
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2012,637033.795
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2013,668457.699
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2014,682954.739
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2015,695228.551
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2016,707743.902
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2017,724100.729
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2018,747322.178
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2019,761823.649
South Africa,ZAF,Pretoria (administrative) / Cape Town (legislative) / Bloemfontein (judicial),351,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,2020,717389.391
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1970,94752.712
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1971,104184.703
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1972,117546.194
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1973,133644.3
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1974,153855.465
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1975,169017.979
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1976,184211.01
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1977,201210.567
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1978,218514.156
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1979,236741.698
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1980,263827.978
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1981,288409.305
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1982,310044.88
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1983,327891.743
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1984,345784.114
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1985,365000.365
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1986,384464.872
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1987,415824.779
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1988,452423.433
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1989,492854.724
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1990,530638.339
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1991,562550.16
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1992,580716.596
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1993,588343.436
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1994,615227.576
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1995,645448.443
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1996,675655.944
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1997,717288.304
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1998,768101.86
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1999,805891.27
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2000,876008.108
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2001,937888.674
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2002,1009753.34
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2003,1055547.963
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2004,1121204.316
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2005,1205129.038
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2006,1362071.029
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2007,1466711.066
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2008,1528583.756
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2009,1488992.726
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2010,1476808.758
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2011,1489594.952
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2012,1483646.902
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2013,1512074.431
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2014,1558306.999
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2015,1621069.826
Spain,ESP,Madrid,1393,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2016,1733213.64
