Country,Country Code,Gold,Silver,Bronze,Total,Year,Host_City,Host_Country,GDP,Latitude Hemisphere,Longitude Hemisphere,Distance From Tokyo 1964,Distance From Mexico City 1968,Distance From Munich 1972,Distance From Montreal 1976,Distance From Moscow 1980,Distance From Los Angeles 1984,Distance From Seoul 1988,Distance From Barcelona 1992,Distance From Atlanta 1996,Distance From Sydney 2000,Distance From Athens 2004,Distance From Beijing 2008,Distance From London 2012,Distance From Rio de Janeiro 2016,Distance From Tokyo 2020,Population,Life Expectancy
France,FRA,8,5,16,29,1992,Barcelona,ESP,1401470000000.0,North,East,7556.722473,5888.888745,512.7500361,4251.284526,1978.195758,6651.180373,6830.559027,490.5927345,4836.118307,9924.52168,1383.900092,6254.959901,232.4547227,5514.953898,7556.722473,58851216.0,77.1
Ethiopia,ETH,1,0,2,3,1992,Barcelona,ESP,10492993078.0,North,East,5825.236731,7541.375715,3071.432443,6713.587097,3204.202646,8726.251177,5190.225418,2984.306758,6919.135525,6832.509437,2133.215973,4740.553289,3598.175808,4969.84163,5825.236731,51423591.0,47.911
Puerto Rico,PRI,0,0,1,1,1992,Barcelona,ESP,34630430000.0,North,West,11296.29467,1804.554884,4713.806552,1948.489108,6201.888604,3049.241972,10595.99547,4052.786435,1462.857094,12397.19606,5066.4853,10059.5769,4266.579657,3104.986211,11296.29467,3585176.0,73.94636585
Netherlands,NLD,2,6,7,15,1992,Barcelona,ESP,362963000000.0,North,East,7464.868875,6100.454387,476.857991,4398.587044,1805.151258,6820.142453,6738.124602,759.0711687,5020.216004,9971.22218,1445.327934,6159.095349,257.7032749,5802.288098,7464.868875,15184166.0,77.21707317
Hungary,HUN,11,12,7,30,1992,Barcelona,ESP,38730585922.0,North,East,6633.310595,6735.868911,412.0573183,5167.728171,1146.897866,7551.497706,5907.045601,1007.55419,5724.574891,9134.012281,711.9441677,5331.207495,1080.010402,5916.371169,6633.310595,10369341.0,69.11707317
Switzerland,CHE,1,0,0,1,1992,Barcelona,ESP,280157000000.0,North,East,7266.357867,6107.655201,258.5672781,4524.212451,1752.428395,6907.624089,6540.694834,453.4240889,5082.748138,9621.005369,1079.457978,5966.725534,519.0484637,5529.126736,7266.357867,6875364.0,77.80609756
Kenya,KEN,2,4,2,8,1992,Barcelona,ESP,8209129172.0,South,East,6180.346418,7534.91925,3663.960524,6913.67838,3907.068774,8790.313582,5586.393433,3483.27501,7025.59752,6658.214324,2766.641737,5180.772477,4137.111253,4600.32871,6180.346418,25326080.0,55.973
Austria,AUT,0,2,0,2,1992,Barcelona,ESP,195078000000.0,North,East,6793.721355,6605.111663,253.3477585,5014.993429,1259.691378,7405.428284,6067.31086,896.7318071,5582.07332,9291.326525,827.7513878,5490.842169,916.0407101,5876.69563,6793.721355,7840709.0,75.81707317
Cuba,CUB,14,6,11,31,1992,Barcelona,ESP,22085858243.0,North,West,12145.25931,959.7442546,5405.504836,1589.019027,6900.018534,2107.325425,11438.33193,4777.760803,745.7027539,13337.29637,5856.225524,10893.17319,4892.460575,3823.071369,12145.25931,10736386.0,74.801
Turkey,TUR,2,2,2,6,1992,Barcelona,ESP,158459000000.0,North,East,5854.362249,7323.680996,1288.161151,5916.970404,1126.75407,8241.393981,5132.585459,1662.950453,6396.995306,8225.602013,514.4316727,4567.836208,1956.556338,5972.752883,5854.362249,55748946.0,65.275
Poland,POL,3,6,10,19,1992,Barcelona,ESP,94337050693.0,North,East,6576.973455,6939.959522,583.3806667,5292.530216,921.6337616,7704.178945,5850.361181,1267.358097,5892.391824,9260.500138,1012.895054,5269.89858,1150.557363,6251.798635,6576.973455,38363667.0,71.0902439
Czech Republic,CZE,4,2,1,7,1992,Barcelona,ESP,34805013230.0,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,10319123.0,72.27170732
Namibia,NAM,0,2,0,2,1992,Barcelona,ESP,3429538518.0,South,East,7800.576078,6959.222498,4872.937601,6891.015865,5481.54067,8348.760446,7257.041068,4472.372594,6756.787309,7368.68041,4150.000435,6896.02522,5170.879617,3287.693074,7800.576078,1516951.0,61.165
Lithuania,LTU,1,0,1,2,1992,Barcelona,ESP,,North,East,6381.32622,7207.311549,858.8296926,5535.511181,668.0283534,7955.920989,5655.533874,1543.745159,6150.070693,9188.192856,1163.042112,5073.410437,1393.769299,6509.395014,6381.32622,3700114.0,70.23439024
Malaysia,MYS,0,0,1,1,1992,Barcelona,ESP,59167550163.0,North,East,3068.928163,11003.59076,5806.321073,10095.95352,5028.173734,12181.12622,2730.079047,6028.111825,10362.38216,3728.282398,4875.754316,2642.336283,6463.396977,8094.82091,3068.928163,19002660.0,71.326
Slovenia,SVN,0,0,2,2,1992,Barcelona,ESP,,North,East,6879.710699,6464.243825,208.6648808,4908.681416,1414.692547,7285.447633,6154.033587,737.3979486,5456.411672,9287.48053,767.6279331,5580.099681,866.7208941,5700.065109,6879.710699,1996498.0,73.30487805
Croatia,HRV,0,1,2,3,1992,Barcelona,ESP,,North,East,6808.024556,6519.192357,284.3955443,4976.79,1372.669191,7349.161408,6082.540205,785.1876379,5518.245309,9210.445178,695.52407,5509.170636,944.3405011,5707.083121,6808.024556,4575818.0,71.24146341
China,CHN,16,22,16,54,1992,Barcelona,ESP,426916000000.0,North,East,1307.919095,11838.94405,5742.91982,10478.68767,4442.798842,12806.04837,583.2324219,6227.332336,10959.52333,5414.624777,5065.428159,0.0,6399.345926,9710.393207,1307.919095,1164970000.0,69.355
United States,USA,37,34,37,108,1992,Barcelona,ESP,6520330000000.0,North,West,11833.78191,1869.600659,4870.776436,393.7513086,6335.992081,2286.644968,11113.64006,4324.97978,585.3087828,13461.12519,5488.563128,10549.84124,4276.178945,4712.161285,11833.78191,256514000.0,75.61707317
Spain,ESP,13,7,2,22,1992,Barcelona,ESP,630916000000.0,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,39157685.0,77.41
Japan,JPN,3,8,11,22,1992,Barcelona,ESP,3908810000000.0,North,East,0.0,13085.252,7045.276098,11770.5309,5749.743872,14081.24317,726.745582,7516.740596,12233.30886,4840.279356,6345.328465,1307.919095,7703.968961,10769.55288,0.0,124425000.0,79.15390244
Colombia,COL,0,0,1,1,1992,Barcelona,ESP,58418985443.0,North,West,11864.03068,1711.573173,5564.846725,2841.333395,7028.492777,3168.141186,11181.17542,4881.775916,2107.092876,12575.93558,5794.551013,10665.31692,5179.650627,2523.667877,11864.03068,34422568.0,70.161
Unified Team,EUN,45,38,29,112,1992,Barcelona,ESP,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,0,0,1,1,1992,Barcelona,ESP,228789000000.0,South,West,11979.01152,4384.369678,7015.770065,5707.86309,8266.251627,5802.97869,11379.30611,6344.970262,5013.546431,11533.28485,6837.56043,10951.96318,6877.436486,1303.080956,11979.01152,33529320.0,72.032
New Zealand,NZL,1,4,5,10,1992,Barcelona,ESP,41649829860.0,South,East,5633.175948,15503.5678,10817.74758,14901.59198,10022.90373,16800.39824,6014.854576,10995.36704,15046.35597,1363.195659,9872.18615,6413.627205,11467.58087,11946.09641,5633.175948,3531700.0,76.12439024
Indonesia,IDN,2,2,1,5,1992,Barcelona,ESP,128027000000.0,South,East,3406.248969,11355.18349,6387.855745,10554.00055,5678.433253,12574.16717,3189.364766,6566.579415,10773.73946,3108.08264,5439.40113,3194.294807,7035.269185,8248.577302,3406.248969,187739786.0,63.131
Belgium,BEL,0,1,2,3,1992,Barcelona,ESP,234782000000.0,North,East,7465.484676,6040.287639,434.360945,4369.683402,1841.269434,6781.550401,6738.867833,639.0615885,4973.865723,9915.550018,1378.649126,6161.241147,239.8764718,5688.273316,7465.484676,10045158.0,76.35121951
Italy,ITA,6,5,8,19,1992,Barcelona,ESP,1320160000000.0,North,East,6965.601489,6274.19585,457.0470028,4804.931403,1671.339599,7145.651673,6242.692758,552.6489258,5306.023586,9198.202937,668.2934621,5675.147349,955.5483159,5380.124554,6965.601489,56797087.0,77.4195122
Chinese Taipei,TPE,0,1,0,1,1992,Barcelona,ESP,,,,,,,,,,,,,,,,,,,,
Israel,ISR,0,1,1,2,1992,Barcelona,ESP,,North,West,9545.281424,3599.434447,2789.484197,2405.821572,4281.513384,4542.314516,8831.816724,2141.753037,2694.912581,11133.55699,3222.927642,8278.673099,2345.355354,3794.449952,9545.281424,5123000.0,76.50487805
Pakistan,PAK,0,0,1,1,1992,Barcelona,ESP,48884606848.0,North,East,3637.034033,9453.034885,3509.592327,8160.205178,2474.85735,10447.26027,2928.095499,3911.822101,8598.987912,6303.435514,2725.64684,2391.214242,4181.826383,7442.963227,3637.034033,113911126.0,60.68
Peru,PER,0,1,0,1,1992,Barcelona,ESP,35966302303.0,South,West,12278.06759,2467.909276,6372.683958,3968.26819,7787.271571,3894.401033,11620.36148,5679.504605,3182.432713,12551.3107,6464.508904,11132.26783,6063.442516,1994.627206,12278.06759,22966822.0,67.33
Individual Olympic Athletes,IOA,0,1,2,3,1992,Barcelona,ESP,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,3,7,6,16,1992,Barcelona,ESP,10350515464.0,North,East,6375.306752,6867.582742,746.1045184,5396.946733,1183.851472,7744.343588,5651.319682,1150.565063,5905.006345,8751.145986,336.3297301,5081.741124,1410.485748,5785.377927,6375.306752,8540164.0,71.49439024
Nigeria,NGA,0,3,1,4,1992,Barcelona,ESP,47794925815.0,North,East,7455.2043,5852.586799,2707.220472,5177.672048,3597.034241,7069.267805,6793.105494,2249.106833,5289.456754,8396.028256,2156.816829,6306.356951,2946.992593,3530.265723,7455.2043,100161708.0,45.857
Norway,NOR,2,4,1,7,1992,Barcelona,ESP,130838000000.0,North,East,7244.041585,6597.650799,789.7038605,4795.701101,1495.737142,7243.423025,6519.505523,1332.100898,5475.721879,10030.82783,1674.107286,5936.572968,804.9982622,6398.772343,7244.041585,4286401.0,77.18439024
Brazil,BRA,2,1,0,3,1992,Barcelona,ESP,400599000000.0,South,West,10813.30687,3693.901245,5448.606277,4476.475126,6740.502771,5154.81836,10177.04931,4770.980821,3947.154167,10926.30828,5332.087331,9713.367679,5290.56266,566.3305179,10813.30687,154259382.0,67.141
United Kingdom,GBR,5,3,12,20,1992,Barcelona,ESP,1179660000000.0,North,West,7703.968961,5845.682904,672.7454291,4143.169369,2061.448482,6562.775491,6977.307506,698.5270459,4762.576734,10138.65589,1597.437237,6399.345926,0.0,5639.574982,7703.968961,57580402.0,76.43414634
North Korea,PRK,4,0,5,9,1992,Barcelona,ESP,,North,East,818.0765882,12328.86427,6240.433449,10976.41656,4932.966251,13301.83066,139.2035301,6724.770867,11455.00145,5229.235973,5561.440052,497.8727621,6896.2761,10144.60384,818.0765882,20937407.0,69.492
Canada,CAN,7,4,7,18,1992,Barcelona,ESP,592388000000.0,North,West,11761.45096,2215.276999,4754.326022,17.85869536,6197.178624,2462.817034,11038.50466,4244.864848,933.6493084,13525.33305,5424.860063,10469.8937,4136.60053,5023.162376,11761.45096,28371264.0,77.72439024
Sweden,SWE,1,7,4,12,1992,Barcelona,ESP,284321000000.0,North,East,6835.886355,6965.445894,840.4798442,5197.250774,1086.142946,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,8668067.0,77.99878049
Iran,IRN,0,1,2,3,1992,Barcelona,ESP,,North,East,4823.938424,8287.941294,2339.062511,6961.793767,1576.846874,9257.380845,4107.946907,2713.733005,7409.591644,7254.599739,1527.219054,3554.869761,3011.220363,6543.354447,4823.938424,58780376.0,66.243
Algeria,DZA,1,0,1,2,1992,Barcelona,ESP,48003078389.0,North,East,7456.896815,5704.149817,932.3905579,4339.752748,2285.897025,6626.090244,6739.011809,346.5107264,4779.414037,9430.625168,1115.622926,6180.126784,1044.929886,4809.973012,7456.896815,27028330.0,67.575
Bahamas,BHS,0,0,1,1,1992,Barcelona,ESP,3109000000.0,North,West,11862.7069,1262.03307,5102.498263,1413.853863,6596.803801,2325.242769,11154.14467,4477.864708,717.2687331,13117.11126,5563.622291,10606.93156,4586.923845,3795.177807,11862.7069,266028.0,70.807
Qatar,QAT,0,0,1,1,1992,Barcelona,ESP,7646153984.0,North,East,4875.621043,8224.822891,2689.152241,7070.658298,2226.057917,9279.955293,4188.096978,2909.657046,7435.121573,6805.326209,1747.712618,3677.57752,3338.673622,6134.375157,4875.621043,495403.0,76.241
Ireland,IRL,1,1,0,2,1992,Barcelona,ESP,55927302693.0,North,West,8052.048537,5591.358463,1029.328577,3827.483511,2380.123695,6261.276638,7325.311382,933.5597391,4477.958742,10484.38373,1943.408303,6746.474883,356.6840144,5627.79411,8052.048537,3558430.0,75.18095122
Jamaica,JAM,0,3,1,4,1992,Barcelona,ESP,3535460090.0,North,West,11864.67244,1236.734863,5239.56893,1898.1793,6731.907691,2533.832026,11163.59644,4588.574072,1169.020544,12937.85528,5622.544845,10625.97286,4766.776959,3358.553399,11864.67244,2461047.0,73.727
Philippines,PHL,0,0,1,1,1992,Barcelona,ESP,52976344929.0,North,East,1786.862655,12022.02305,6411.903478,10945.14542,5374.282366,13132.68213,1609.060942,6750.101756,11293.49439,3716.69669,5560.67032,1755.028646,7084.276047,9326.043045,1786.862655,65020124.0,67.239
Azerbaijan,AZE,0,1,0,1,1996,Atlanta,USA,3176333837.0,North,East,4929.188187,8246.251439,2143.280101,6841.54925,1240.420589,9171.991444,4205.953166,2588.606963,7327.578349,7549.013006,1437.275639,3638.902247,2814.342634,6682.150324,4929.188187,7763000.0,65.573
Australia,AUS,9,9,23,41,1996,Atlanta,USA,400303000000.0,South,East,4913.860856,14055.77408,9451.196419,13465.23217,8731.68456,15352.68274,5148.457275,9600.139656,13601.02612,149.5349657,8495.174416,5456.561157,10092.5908,10526.41725,4913.860856,18311000.0,78.07804878
India,IND,0,0,1,1,1996,Atlanta,USA,392897000000.0,North,East,3450.654954,9642.938962,3830.183598,8420.785316,2865.1176,10674.39927,2765.282337,4190.254101,8826.80147,5899.440123,2998.497325,2268.419035,4502.711561,7460.785766,3450.654954,982365248.0,60.783
Germany,DEU,20,18,27,65,1996,Atlanta,USA,2497240000000.0,North,East,6996.068785,6545.682423,301.1745652,4872.216869,1333.68983,7288.952903,6269.358107,965.7531077,5482.642461,9596.458151,1158.608736,5689.498045,729.0707867,6034.938596,6996.068785,81914831.0,76.67317073
Turkey,TUR,4,1,1,6,1996,Atlanta,USA,181476000000.0,North,East,5854.362249,7323.680996,1288.161151,5916.970404,1126.75407,8241.393981,5132.585459,1662.950453,6396.995306,8225.602013,514.4316727,4567.836208,1956.556338,5972.752883,5854.362249,59423278.0,67.57
Greece,GRC,4,4,0,8,1996,Atlanta,USA,145862000000.0,North,East,6345.328465,6810.891865,975.5308696,5434.583731,1447.592636,7740.653077,5626.014846,1191.790232,5894.536993,8541.551997,0.0,5065.428159,1597.437237,5536.760728,6345.328465,10608800.0,77.68536585
Denmark,DNK,4,1,1,6,1996,Atlanta,USA,187632000000.0,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,5263074.0,75.59146341
Brazil,BRA,3,3,9,15,1996,Atlanta,USA,850426000000.0,South,West,10813.30687,3693.901245,5448.606277,4476.475126,6740.502771,5154.81836,10177.04931,4770.980821,3947.154167,10926.30828,5332.087331,9713.367679,5290.56266,566.3305179,10813.30687,164614682.0,68.695
Burundi,BDI,1,0,0,1,1996,Atlanta,USA,869033856.3,South,East,6600.237275,7172.001393,3667.822271,6632.046387,4068.61808,8448.69995,6002.730664,3409.405281,6703.54928,6991.675681,2828.355902,5591.021886,4086.419346,4178.760182,6600.237275,6060110.0,46.905
Syria,SYR,1,0,0,1,1996,Atlanta,USA,13789560878.0,North,East,5651.84829,7450.08623,1688.956147,6159.345715,1529.684488,8431.490815,4939.228021,1939.032452,6583.195225,7805.583634,754.6925338,4390.323618,2337.942252,5814.922835,5651.84829,14754148.0,72.205
Georgia,GEO,0,0,2,2,1996,Atlanta,USA,3095047604.0,North,East,5210.31762,7989.188838,1856.103859,6561.834163,1043.181871,8900.183338,4486.216107,2311.219648,7057.317445,7806.525428,1179.099063,3916.968587,2527.087975,6528.559336,5210.31762,4491699.0,69.635
United States,USA,44,32,25,101,1996,Atlanta,USA,8073120000000.0,North,West,11833.78191,1869.600659,4870.776436,393.7513086,6335.992081,2286.644968,11113.64006,4324.97978,585.3087828,13461.12519,5488.563128,10549.84124,4276.178945,4712.161285,11833.78191,269394000.0,76.02682927
Czech Republic,CZE,4,3,4,11,1996,Atlanta,USA,67387788633.0,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,10315241.0,73.71463415
Ecuador,ECU,1,0,0,1,1996,Atlanta,USA,25226393197.0,South,West,12156.84033,1751.057174,5933.981684,3153.505132,7390.888545,3211.279169,11479.5843,5248.210076,2362.233328,12748.09767,6138.247458,10969.94912,5559.62504,2481.100965,12156.84033,11703169.0,71.348
Thailand,THA,1,0,1,2,1996,Atlanta,USA,183035000000.0,North,East,2639.858405,10894.46673,5403.220327,9853.859942,4495.759578,12016.64593,2181.014183,5694.182572,10180.8894,4288.053365,4513.761544,1999.226818,6071.491062,8225.412151,2639.858405,60130190.0,70.215
Argentina,ARG,0,2,1,3,1996,Atlanta,USA,272150000000.0,South,West,11979.01152,4384.369678,7015.770065,5707.86309,8266.251627,5802.97869,11379.30611,6344.970262,5013.546431,11533.28485,6837.56043,10951.96318,6877.436486,1303.080956,11979.01152,35246376.0,72.843
Bulgaria,BGR,3,7,5,15,1996,Atlanta,USA,12294221473.0,North,East,6375.306752,6867.582742,746.1045184,5396.946733,1183.851472,7744.343588,5651.319682,1150.565063,5905.006345,8751.145986,336.3297301,5081.741124,1410.485748,5785.377927,6375.306752,8362826.0,70.89731707
Ireland,IRL,3,0,1,4,1996,Atlanta,USA,75786499496.0,North,West,8052.048537,5591.358463,1029.328577,3827.483511,2380.123695,6261.276638,7325.311382,933.5597391,4477.958742,10484.38373,1943.408303,6746.474883,356.6840144,5627.79411,8052.048537,3637510.0,75.83170732
China,CHN,16,22,12,50,1996,Atlanta,USA,863747000000.0,North,East,1307.919095,11838.94405,5742.91982,10478.68767,4442.798842,12806.04837,583.2324219,6227.332336,10959.52333,5414.624777,5065.428159,0.0,6399.345926,9710.393207,1307.919095,1217550000.0,70.14
Tonga,TON,0,1,0,1,1996,Atlanta,USA,222100576.3,South,West,17567.72242,4945.364486,11202.50152,7071.107776,12691.09541,4873.3607,16895.05048,10541.09085,6185.640438,17778.31474,11516.53281,16388.2415,10733.27236,7144.409672,17567.72242,96267.0,69.41
Cuba,CUB,9,8,8,25,1996,Atlanta,USA,25017368700.0,North,West,12145.25931,959.7442546,5405.504836,1589.019027,6900.018534,2107.325425,11438.33193,4777.760803,745.7027539,13337.29637,5856.225524,10893.17319,4892.460575,3823.071369,12145.25931,10939285.0,75.686
Israel,ISR,0,0,1,1,1996,Atlanta,USA,110429000000.0,North,West,9545.281424,3599.434447,2789.484197,2405.821572,4281.513384,4542.314516,8831.816724,2141.753037,2694.912581,11133.55699,3222.927642,8278.673099,2345.355354,3794.449952,9545.281424,5692000.0,78.10487805
Finland,FIN,1,2,1,4,1996,Atlanta,USA,132129000000.0,North,East,6482.014653,7342.902147,1107.26077,5585.00046,746.7650967,8027.166633,5760.047999,1798.184727,6245.868187,9463.102949,1559.687466,5176.841428,1497.672561,6834.621887,6482.014653,5124573.0,76.69341463
Armenia,ARM,1,1,0,2,1996,Atlanta,USA,1596968946.0,North,East,5214.490326,7961.875734,1871.185441,6556.044561,1125.260362,8885.04204,4491.701293,2302.565068,7040.666552,7753.556298,1151.612601,3925.377452,2543.617705,6458.829748,5214.490326,3168213.0,69.404
Indonesia,IDN,1,1,2,4,1996,Atlanta,USA,227370000000.0,South,East,3406.248969,11355.18349,6387.855745,10554.00055,5678.433253,12574.16717,3189.364766,6566.579415,10773.73946,3108.08264,5439.40113,3194.294807,7035.269185,8248.577302,3406.248969,199901231.0,64.637
Trinidad and Tobago,TTO,0,0,2,2,1996,Atlanta,USA,5759537726.0,,,,,,,,,,,,,,,,,,1257547.0,68.713
France,FRA,15,7,15,37,1996,Atlanta,USA,1605680000000.0,North,East,7556.722473,5888.888745,512.7500361,4251.284526,1978.195758,6651.180373,6830.559027,490.5927345,4836.118307,9924.52168,1383.900092,6254.959901,232.4547227,5514.953898,7556.722473,59753095.0,77.95365854
Italy,ITA,13,10,12,35,1996,Atlanta,USA,1312430000000.0,North,East,6965.601489,6274.19585,457.0470028,4804.931403,1671.339599,7145.651673,6242.692758,552.6489258,5306.023586,9198.202937,668.2934621,5675.147349,955.5483159,5380.124554,6965.601489,56860281.0,78.52195122
Algeria,DZA,2,0,1,3,1996,Atlanta,USA,46941582519.0,North,East,7456.896815,5704.149817,932.3905579,4339.752748,2285.897025,6626.090244,6739.011809,346.5107264,4779.414037,9430.625168,1115.622926,6180.126784,1044.929886,4809.973012,7456.896815,29266415.0,68.919
Ethiopia,ETH,2,0,1,3,1996,Atlanta,USA,8547939731.0,North,East,5825.236731,7541.375715,3071.432443,6713.587097,3204.202646,8726.251177,5190.225418,2984.306758,6919.135525,6832.509437,2133.215973,4740.553289,3598.175808,4969.84163,5825.236731,58883531.0,49.81
United Kingdom,GBR,1,8,6,15,1996,Atlanta,USA,1415390000000.0,North,West,7703.968961,5845.682904,672.7454291,4143.169369,2061.448482,6562.775491,6977.307506,698.5270459,4762.576734,10138.65589,1597.437237,6399.345926,0.0,5639.574982,7703.968961,58166950.0,77.08780488
